userId,group,BlockNr,TrialNr,timeAgreementScene,timeStartScene,timeStableUntilFeeding,timeFeedbackScene
c11839439a184771945bf5a48121485b,1,3,5,5861,113455,12283,11365
c11839439a184771945bf5a48121485b,1,3,6,5861,113455,10433,11365
c11839439a184771945bf5a48121485b,1,4,7,5861,113455,6457,11435
c11839439a184771945bf5a48121485b,1,4,8,5861,113455,9373,11435
c11839439a184771945bf5a48121485b,1,5,9,5861,113455,9025,11078
c11839439a184771945bf5a48121485b,1,5,10,5861,113455,3544,11078
c11839439a184771945bf5a48121485b,1,6,11,5861,113455,5283,11071
c11839439a184771945bf5a48121485b,1,6,12,5861,113455,11770,11071
5f903493b322439793f935e1f9fc8b2c,1,1,1,5689,21590,17560,10972
5f903493b322439793f935e1f9fc8b2c,1,1,2,5689,21590,5411,10972
5f903493b322439793f935e1f9fc8b2c,1,2,3,5689,21590,3719,10972
5f903493b322439793f935e1f9fc8b2c,1,2,4,5689,21590,3901,10972
5f903493b322439793f935e1f9fc8b2c,1,3,5,5689,21590,5140,10868
5f903493b322439793f935e1f9fc8b2c,1,3,6,5689,21590,6759,10868
5f903493b322439793f935e1f9fc8b2c,1,4,7,5689,21590,2029,10961
5f903493b322439793f935e1f9fc8b2c,1,4,8,5689,21590,5709,10961
5f903493b322439793f935e1f9fc8b2c,1,5,9,5689,21590,3050,11027
5f903493b322439793f935e1f9fc8b2c,1,5,10,5689,21590,5333,11027
5f903493b322439793f935e1f9fc8b2c,1,6,11,5689,21590,4920,11150
5f903493b322439793f935e1f9fc8b2c,1,6,12,5689,21590,5612,11150
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,1,1,1825,21764,18868,11029
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,1,2,1825,21764,7323,11029
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,2,3,1825,21764,6824,10936
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,2,4,1825,21764,16783,10936
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,3,5,1825,21764,4228,11019
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,3,6,1825,21764,13256,11019
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,4,7,1825,21764,2411,11121
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,4,8,1825,21764,2728,11121
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,5,9,1825,21764,3641,10881
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,5,10,1825,21764,10434,10881
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,6,11,1825,21764,4412,11076
6b72fe2de3f14ae2b7c2b591fae4fdcd,1,6,12,1825,21764,9475,11076
3d437120cddd43a79f3271254863ea2d,0,1,1,2618,41660,12536,13643
3d437120cddd43a79f3271254863ea2d,0,1,2,2618,41660,7952,13643
3d437120cddd43a79f3271254863ea2d,0,2,3,2618,41660,4136,14903
3d437120cddd43a79f3271254863ea2d,0,2,4,2618,41660,8103,14903
3d437120cddd43a79f3271254863ea2d,0,3,5,2618,41660,6202,11125
3d437120cddd43a79f3271254863ea2d,0,3,6,2618,41660,9410,11125
3d437120cddd43a79f3271254863ea2d,0,4,7,2618,41660,7486,11002
3d437120cddd43a79f3271254863ea2d,0,4,8,2618,41660,8740,11002
3d437120cddd43a79f3271254863ea2d,0,5,9,2618,41660,5954,11023
3d437120cddd43a79f3271254863ea2d,0,5,10,2618,41660,12300,11023
3d437120cddd43a79f3271254863ea2d,0,6,11,2618,41660,7324,10885
3d437120cddd43a79f3271254863ea2d,0,6,12,2618,41660,8422,10885
4172d1c5f8de44ab86aa72d44681d2a8,0,1,1,2782,31571,21959,26353
4172d1c5f8de44ab86aa72d44681d2a8,0,1,2,2782,31571,8279,26353
